tweets,id,len,date,source,likes,retweets,polarity,subjectivity,Sentiment
": since 1982, there’s been an inter milan player in every world cup final

one of marcelo brozovic &amp; lautaro martinez will kee…",1601341561844948994,144,2022-12-09 22:22:34,Twitter for Android,0,165,0.0,1.0,Neutral
":croatia: croatia at the last two fifaworldcup   

2018 round of 16:
won on penalties :check_mark_button:

2018 quarter-final:
won on pena… ",1601341561400610816,140,2022-12-09 22:22:34,Twitter for Android,0,0,-0.1,0.23333333333333334,Negative
quality clothing print contact (sj) +2348061551822 outsider thegameawards fifaworldcup ,1601341560712355841,113,2022-12-09 22:22:34,Twitter for iPhone,0,0,0.0,0.0,Neutral
": :croatia::handshake::brazil:  crobra

croatia captain  doing captain's things.

fifaworldcup qatar2022 family vatreni:heart_on_fire: ",1601341560679202816,140,2022-12-09 22:22:34,Twitter for iPhone,0,37,0.0,0.0,Neutral
": :trophy: lionel messi’s argentina is two wins away from winning his 1st fifa world cup.

:soon_arrow: fifaworldcup champions

messi𓃵|arg…",1601341559852904448,140,2022-12-09 22:22:34,Twitter for Android,0,148,0.4,0.475,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341559336673280,115,2022-12-09 22:22:33,Twitter for Android,0,239,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341558506541056,115,2022-12-09 22:22:33,Twitter for iPhone,0,239,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341558380728321,97,2022-12-09 22:22:33,Twitter for iPhone,0,1063,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341558321975297,97,2022-12-09 22:22:33,Twitter for iPhone,0,1063,0.0,0.0,Neutral
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341558246498304,140,2022-12-09 22:22:33,Twitter for iPhone,0,199,-0.1,0.30000000000000004,Negative
"congratulations!  
fifaworldcup ",1601341558011281409,67,2022-12-09 22:22:33,Twitter for Android,0,0,0.0,0.0,Neutral
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341557856428032,140,2022-12-09 22:22:33,Twitter for iPhone,0,202,0.0,0.1,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341557508296704,115,2022-12-09 22:22:33,Twitter Web App,0,239,0.0,0.0,Neutral
": we want someone to represent each team in netherlands v argentina at the fifaworldcup and go h2h for some $ :money-mouth_face:

comment your t…",1601341557143396353,140,2022-12-09 22:22:33,Twitter for Android,0,2744,0.0,0.0,Neutral
": in 2014:
netherlands: :check_mark_button::cross_mark::check_mark_button::cross_mark:
argentina: :check_mark_button::check_mark_button::check_mark_button::check_mark_button:

in 2022:
netherlands: :cross_mark::cross_mark::check_mark_button::check_mark_button::check_mark_button:
argentina: :check_mark_button::check_mark_button::check_mark_button::cross_mark::check_mark_button:

when it comes to penalty shooto…",1601341557055328256,140,2022-12-09 22:22:33,Twitter for Android,0,39,0.0,0.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341556942077953,120,2022-12-09 22:22:33,Twitter for Android,0,2390,0.3,0.2,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341556916899841,115,2022-12-09 22:22:33,Twitter for Android,0,240,0.0,0.0,Neutral
": since 1982, there’s been an inter milan player in every world cup final

one of marcelo brozovic &amp; lautaro martinez will kee…",1601341556782686209,144,2022-12-09 22:22:33,Twitter for Android,0,165,0.0,1.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341556702982146,115,2022-12-09 22:22:33,Twitter for Android,0,240,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341556014739456,94,2022-12-09 22:22:33,Twitter for Android,0,258,0.0,0.0,Neutral
": some players transcend the sport :trophy:

maradona was an icon who inspired millions :argentina:

fifaworldcup ",1601341555834437633,139,2022-12-09 22:22:33,Twitter for Android,0,1308,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341555755089922,97,2022-12-09 22:22:33,Twitter for Android,0,1063,0.0,0.0,Neutral
": jeremie frimpong failed to play a single minute at the 2022 fifaworldcup thus, he will still be eligible to represent…",1601341555654406145,139,2022-12-09 22:22:33,Twitter for iPhone,0,60,-0.2857142857142857,0.2571428571428571,Negative
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341555239170048,140,2022-12-09 22:22:32,Twitter for Android,0,202,0.0,0.1,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341554550968320,94,2022-12-09 22:22:32,Twitter for Android,0,258,0.0,0.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341553817317376,120,2022-12-09 22:22:32,Twitter for iPhone,0,2390,0.3,0.2,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341553804730369,94,2022-12-09 22:22:32,Twitter for iPhone,0,258,0.0,0.0,Neutral
": ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341552936497156,134,2022-12-09 22:22:32,Twitter for Android,0,31,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341552885800966,97,2022-12-09 22:22:32,Twitter for Android,0,1063,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341551829221376,94,2022-12-09 22:22:32,Twitter for Android,0,258,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341551715659778,97,2022-12-09 22:22:32,Twitter for iPhone,0,1063,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341551502032897,115,2022-12-09 22:22:32,Twitter for Android,0,240,0.0,0.0,Neutral
honestly this year worldcup :trophy:sweet pass that your relationship :face_holding_back_tears: qatar2022  fifaworldcup trending  trendingnow,1601341550164054016,114,2022-12-09 22:22:31,Twitter for iPhone,0,0,0.6,0.9,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341549891047425,115,2022-12-09 22:22:31,Twitter for Android,0,240,0.0,0.0,Neutral
": who is the biggest attention seeker - lahoz or dean? 

fifaworldcup ",1601341549815943170,113,2022-12-09 22:22:31,Twitter for Android,0,65,0.0,0.0,Neutral
": big game player :water_buffalo::argentina:

fifaworldcup qatar2022 ",1601341549757214720,88,2022-12-09 22:22:31,Twitter for iPhone,0,10,-0.2,0.25,Negative
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341549723324416,98,2022-12-09 22:22:31,Twitter for iPhone,0,718,-0.45,1.0,Negative
"we could have:
messi winning world cup
a nation that didn't exist 30 odd years ago (croatia) winning a world cup
mo… ",1601341549711089664,140,2022-12-09 22:22:31,Twitter for Android,0,0,0.2777777777777778,0.5833333333333334,Positive
": ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341549488795648,134,2022-12-09 22:22:31,Twitter for iPhone,0,32,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341549291634688,98,2022-12-09 22:22:31,Twitter for iPhone,0,718,-0.45,1.0,Negative
": :warning: | quick stat

lionel messi's assist to nahuel molina was also the 68th key pass of his fifaworldcup career — he has n…",1601341548385693696,140,2022-12-09 22:22:31,Twitter for Android,0,368,0.16666666666666666,0.75,Positive
": in 2014, lionel messi was named player of the tournament after argentina lost in the world cup final.⁠
⁠
in 2018, luka modrić…",1601341548310204416,139,2022-12-09 22:22:31,Twitter for Android,0,115,0.0,0.0,Neutral
": emi martínez and a fan after his world cup heroics :argentina:

fifaworldcup ",1601341548255248387,113,2022-12-09 22:22:31,Twitter for iPhone,0,142,0.0,0.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341547626520576,140,2022-12-09 22:22:31,Twitter for Android,0,1049,0.6,0.9,Positive
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341547546439680,120,2022-12-09 22:22:31,Twitter for Android,0,2390,0.3,0.2,Positive
": :trophy: champions league
:trophy: uefa super cup
:trophy: fifa club world cup
:trophy: copa america
:trophy: balon d’or
:1st_place_medal: olympics 
:hourglass_not_done: fifaworldcup

can lione…",1601341547127386112,140,2022-12-09 22:22:30,Twitter for Android,0,100,0.3333333333333333,0.6666666666666666,Positive
"football is a beautiful game. football can also be a cruel game.

fifaworldcup optussport ",1601341546984443904,115,2022-12-09 22:22:30,Twitter Media Studio,10,1,-0.23750000000000002,0.7,Negative
": :police_car_light: emiliano martinez: “we’re in the sf’s because we have balls, we did it for 45 million people” fifaworldcup",1601341546926075904,128,2022-12-09 22:22:30,Twitter for Android,0,268,0.0,0.0,Neutral
": we are not done  yet ! 

into the extra time :pleading_face:

netherlands :netherlands: 2-2 argentina :argentina: 

gtvsports fifaworldcup ",1601341546439532544,140,2022-12-09 22:22:30,Twitter for Android,0,30,0.0,0.1,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341545470304257,94,2022-12-09 22:22:30,Twitter for Android,0,259,0.0,0.0,Neutral
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341545311252480,92,2022-12-09 22:22:30,Twitter for Android,0,71,0.0,0.0,Neutral
"even muller

crobra worldcup
fifaworldcup fifaworldcupqatar2022 fifaworldcup2022 messi van dijk greatest world… ",1601341545277685762,140,2022-12-09 22:22:30,Twitter for Android,1,0,1.0,1.0,Positive
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341544929579008,98,2022-12-09 22:22:30,Twitter for iPad,0,718,-0.45,1.0,Negative
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341544896004096,115,2022-12-09 22:22:30,Twitter for Android,0,240,0.0,0.0,Neutral
: the netherlands have been eliminated from the fifaworldcup after a penalty shootout loss to argentina. qatar2022 https:/…,1601341544455622657,140,2022-12-09 22:22:30,Twitter for Android,0,157,0.0,0.0,Neutral
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341543784230912,91,2022-12-09 22:22:30,Twitter for Android,0,125,0.0,0.0,Neutral
: what an incredible day at the fifaworldcup,1601341543276691457,63,2022-12-09 22:22:30,Twitter for iPhone,0,1,0.9,0.9,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341543163781120,94,2022-12-09 22:22:30,Twitter for Android,0,259,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341542392025088,94,2022-12-09 22:22:29,Twitter for iPhone,0,259,0.0,0.0,Neutral
qatar to the world fifaworldcup ,1601341542350082050,56,2022-12-09 22:22:29,Twitter for Android,3,1,0.0,0.0,Neutral
and in one photo everyone wants those fuckers to lose the next game fifaworldcup ,1601341542345867264,105,2022-12-09 22:22:29,Twitter for Android,0,0,-0.06666666666666667,0.16666666666666666,Negative
: lionel messi rushed to the keeper emi martinez to celebrate while all others were celebrating together as soon as penalties…,1601341541678977026,140,2022-12-09 22:22:29,Twitter for Android,0,19,0.0,0.0,Neutral
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341541662228480,92,2022-12-09 22:22:29,Twitter Web App,0,71,0.0,0.0,Neutral
": the first world cup semi-final is set :popcorn::fire:

:croatia: croatia vs argentina :argentina:

hrv | arg | fifaworldcup ",1601341541116956672,140,2022-12-09 22:22:29,Twitter for Android,0,32,0.25,0.3333333333333333,Positive
": we want someone to represent each team in todosjuntos v nothinglikeoranje at the fifaworldcup to go h2h for some $

comment y…",1601341540894638080,140,2022-12-09 22:22:29,Twitter for Android,0,2492,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341540802396160,94,2022-12-09 22:22:29,Twitter for Android,0,259,0.0,0.0,Neutral
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341540026454016,140,2022-12-09 22:22:29,Twitter for Android,0,202,0.0,0.1,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341539992875008,115,2022-12-09 22:22:29,Twitter for Android,0,241,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341539984498688,115,2022-12-09 22:22:29,Twitter for iPhone,0,241,0.0,0.0,Neutral
": jeremie frimpong failed to play a single minute at the 2022 fifaworldcup thus, he will still be eligible to represent…",1601341539912798208,139,2022-12-09 22:22:29,Twitter for Android,0,60,-0.2857142857142857,0.2571428571428571,Negative
": enzo fernández's game by numbers vs. australia:

◉ most touches (114)
◉ most passes (100)
◉ most passes into final ⅓ (12)
◎ 9…",1601341538012786688,139,2022-12-09 22:22:28,Twitter for Android,0,148,0.22000000000000003,0.58,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341538004791297,97,2022-12-09 22:22:28,Twitter for Android,0,1064,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341537941876737,97,2022-12-09 22:22:28,Twitter for Android,0,1064,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341537635684352,97,2022-12-09 22:22:28,Twitter for iPhone,0,1064,0.0,0.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341537622798336,140,2022-12-09 22:22:28,Twitter for iPhone,0,1050,0.6,0.9,Positive
": :soccer_ball: goal! wout weghorst

:netherlands: weghorst comes up clutch for the netherlands 

oranje  | nedarg | fifaworldcup 
 https:/…",1601341537467920385,140,2022-12-09 22:22:28,Twitter for iPhone,0,500,0.0,0.0,Neutral
": quick chat with these croats babes. they want morocco in the final. where was neymar? :face_with_tears_of_joy:
fifaworldcup ericinqatar ",1601341537409191936,140,2022-12-09 22:22:28,Twitter for Android,0,45,0.16666666666666666,0.75,Positive
"the new ink :writing_hand_medium-dark_skin_tone: 

what if… :see-no-evil_monkey: 

if this works i will use tattoos to predict my future… 

fifaworldcup qatar2022 ",1601341537170132992,135,2022-12-09 22:22:28,Twitter for iPhone,0,0,0.13636363636363635,0.45454545454545453,Positive
messi will give this world cup to argentina messi arghol fifaworldcup qatar2022 coupedumondefifa arg ,1601341536838750208,130,2022-12-09 22:22:28,Twitter for Android,1,0,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341536192835584,98,2022-12-09 22:22:28,Twitter for iPhone,0,718,-0.45,1.0,Negative
